,NODE_ID_left,LATITUDE_left,LONGITUDE_left,geometry,demand,LMP,gen,index_right,NODE_ID_right,LATITUDE_right,LONGITUDE_right
7043,110041,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,1,1,306,STATION307,29.940177145000142,-95.53224182799974
7044,110042,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7045,110043,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7046,110044,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7047,110045,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7048,110046,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7049,110047,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7050,110048,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7051,110049,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7052,110050,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7053,110051,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7054,110052,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7055,110053,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7056,110054,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7057,110055,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7058,110056,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
7059,110057,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
9390,745512,29.94017715,-95.53224183,POINT (-10634600.51485547 3495862.4893238875),0,0,0,306,STATION307,29.940177145000142,-95.53224182799974
6198,45600,29.82279406,-95.5730821,POINT (-10639146.832915729 3480791.9486422827),0,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6199,45610,29.82257704,-95.57299538,POINT (-10639137.179289486 3480764.1023653634),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6200,45611,29.82257704,-95.57299538,POINT (-10639137.179289486 3480764.1023653634),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6201,45620,29.82279406,-95.5730821,POINT (-10639146.832915729 3480791.9486422827),0,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6268,46311,29.85086344,-95.57465261,POINT (-10639321.661289215 3484394.097664594),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6269,46312,29.85170561,-95.57470195,POINT (-10639327.15379289 3484502.189148835),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6415,49061,29.82257704,-95.57299538,POINT (-10639137.179289486 3480764.1023653634),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6431,49083,29.82257704,-95.57299538,POINT (-10639137.179289486 3480764.1023653634),1,0,0,601,STATION602,29.82257704099996,-95.57299538099993
9391,745610,29.82257704,-95.57299538,POINT (-10639137.179289486 3480764.1023653634),0,0,0,601,STATION602,29.82257704099996,-95.57299538099993
9412,746311,29.85086344,-95.57465261,POINT (-10639321.661289215 3484394.097664594),0,0,0,601,STATION602,29.82257704099996,-95.57299538099993
6202,45630,29.81854145,-95.3893127,POINT (-10618689.716884345 3480246.2986318804),1,0,0,1872,STATION1873,29.818541446999998,-95.3893127039998
6203,45640,29.9017227,-95.37038154,POINT (-10616582.309793018 3490923.457711136),1,0,0,2216,STATION2217,29.90172269900014,-95.37038153700037
6204,45651,29.98265516,-95.50259714,POINT (-10631300.483059945 3501320.5208251905),1,0,0,1463,STATION1464,29.982655157000107,-95.50259714200014
9392,745651,29.98265516,-95.50259714,POINT (-10631300.483059945 3501320.5208251905),0,0,0,1463,STATION1464,29.982655157000107,-95.50259714200014
6206,45670,29.83962109,-95.35378515,POINT (-10614734.80810921 3482951.2431737753),1,0,0,1505,STATION1506,29.839621087000125,-95.3537851459997
9393,745670,29.83962109,-95.35378515,POINT (-10614734.80810921 3482951.2431737753),0,0,0,1505,STATION1506,29.839621087000125,-95.3537851459997
6207,45675,30.01774996,-95.86119995,POINT (-10671219.965266183 3505831.6394648966),1,0,0,4711,STATION4712,30.01775008099999,-95.8612004320002
6208,45681,29.818426,-95.52478,POINT (-10633769.867739484 3480231.4856306016),1,0,0,2492,STATION2493,29.81840570600007,-95.5248353249999
6209,45682,29.818426,-95.52478,POINT (-10633769.867739484 3480231.4856306016),1,0,0,2492,STATION2493,29.81840570600007,-95.5248353249999
6210,45700,29.91871529,-95.64996991,POINT (-10647705.94477314 3493105.725127253),1,0,0,2260,STATION2261,29.918668339000078,-95.64999249399982
6211,45711,29.94801425,-95.67258301,POINT (-10650223.223550396 3496869.308765649),1,0,0,2052,STATION2053,29.948014248999957,-95.67258301000003
6212,45712,29.94801425,-95.67258301,POINT (-10650223.223550396 3496869.308765649),1,0,0,2052,STATION2053,29.948014248999957,-95.67258301000003
9394,745711,29.94801425,-95.67258301,POINT (-10650223.223550396 3496869.308765649),0,0,0,2052,STATION2053,29.948014248999957,-95.67258301000003
9395,745712,29.94801425,-95.67258301,POINT (-10650223.223550396 3496869.308765649),0,0,0,2052,STATION2053,29.948014248999957,-95.67258301000003
6213,45730,29.85454494,-95.47619899,POINT (-10628361.85444406 3484866.620383498),1,0,0,2502,STATION2503,29.854544939000043,-95.47619898999946
6214,45740,29.964353,-95.383031,POINT (-10617990.44123903 3498968.5764859654),1,0,0,2139,STATION2140,29.964386052999956,-95.38299660600035
6217,45770,29.87521274,-95.84134824,POINT (-10669010.083017606 3487519.668459031),1,0,0,3708,STATION3709,29.87521273900014,-95.84134824300033
6218,45781,29.96483313,-95.43981848,POINT (-10624311.99459606 3499030.270720991),1,0,0,5180,STATION5181,29.964833133999996,-95.439818482
6219,45782,29.96483313,-95.43981848,POINT (-10624311.99459606 3499030.270720991),1,0,0,5180,STATION5181,29.964833133999996,-95.439818482
6220,45801,29.86357977,-95.68393521,POINT (-10651486.94467378 3486026.3200673233),1,0,0,3937,STATION3938,29.863579769000083,-95.68393521299966
6221,45802,29.86357977,-95.68393521,POINT (-10651486.94467378 3486026.3200673233),1,0,0,3937,STATION3938,29.863579769000083,-95.68393521299966
9397,745801,29.86357977,-95.68393521,POINT (-10651486.94467378 3486026.3200673233),0,0,0,3937,STATION3938,29.863579769000083,-95.68393521299966
9398,745802,29.86357977,-95.68393521,POINT (-10651486.94467378 3486026.3200673233),0,0,0,3937,STATION3938,29.863579769000083,-95.68393521299966
6224,45821,29.95084424,-95.33322749,POINT (-10612446.339866111 3497232.89245829),1,0,0,4991,STATION4992,29.950844207999975,-95.3332275059998
6225,45822,29.95084424,-95.33322749,POINT (-10612446.339866111 3497232.89245829),1,0,0,4991,STATION4992,29.950844207999975,-95.3332275059998
6270,46331,29.95084424,-95.33322749,POINT (-10612446.339866111 3497232.89245829),1,0,0,4991,STATION4992,29.950844207999975,-95.3332275059998
6273,46336,29.95084424,-95.33322749,POINT (-10612446.339866111 3497232.89245829),0,0,0,4991,STATION4992,29.950844207999975,-95.3332275059998
6226,45840,29.81872671,-95.35339093,POINT (-10614690.92373955 3480270.0687552625),1,0,0,2654,STATION2655,29.818696112000133,-95.35366837799971
6227,45850,29.81872671,-95.35339093,POINT (-10614690.92373955 3480270.0687552625),0,0,0,2654,STATION2655,29.818696112000133,-95.35366837799971
6228,45861,29.91125206,-95.42288916,POINT (-10622427.431314183 3492147.2165776044),1,0,0,3451,STATION3452,29.911422250000037,-95.4229872880002
6229,45862,29.91125206,-95.42288916,POINT (-10622427.431314183 3492147.2165776044),1,0,0,3451,STATION3452,29.911422250000037,-95.4229872880002
6230,45880,30.021269,-95.845939,POINT (-10669521.12408316 3506284.068214716),0,0,0,1270,STATION1271,30.02128389899999,-95.84609181499958
6231,45884,30.021269,-95.845939,POINT (-10669521.12408316 3506284.068214716),0,0,0,1270,STATION1271,30.02128389899999,-95.84609181499958
6232,45885,30.02128392,-95.84609182,POINT (-10669538.135927744 3506285.986452995),1,0,0,1270,STATION1271,30.02128389899999,-95.84609181499958
6233,45886,30.021269,-95.845939,POINT (-10669521.12408316 3506284.068214716),1,0,0,1270,STATION1271,30.02128389899999,-95.84609181499958
9400,745880,30.021269,-95.845939,POINT (-10669521.12408316 3506284.068214716),0,0,0,1270,STATION1271,30.02128389899999,-95.84609181499958
6234,45900,29.967824,-95.369543,POINT (-10616488.963947207 3499414.588841429),1,0,0,1326,STATION1327,29.96786828000011,-95.36950037499989
6235,45910,29.99422826,-95.39583161,POINT (-10619415.39862607 3502807.961715775),1,0,0,3174,STATION3175,30.015738592999977,-95.40146924600027
6236,45921,29.99010747,-95.4576557,POINT (-10626297.62484363 3502278.3143792986),1,0,0,1986,STATION1987,29.990137352,-95.45768447600004
6237,45922,29.99010747,-95.4576557,POINT (-10626297.62484363 3502278.3143792986),0,0,0,1986,STATION1987,29.990137352,-95.45768447600004
6238,45940,30.02383307,-95.57016615,POINT (-10638822.230846552 3506613.7304434553),1,0,0,2645,STATION2646,30.023833070000034,-95.57016615399975
9401,745940,30.02383307,-95.57016615,POINT (-10638822.230846552 3506613.7304434553),0,0,0,2645,STATION2646,30.023833070000034,-95.57016615399975
6239,45952,29.98952301,-95.61839912,POINT (-10644191.5005064 3502203.195204005),1,0,0,2811,STATION2812,29.989523007999992,-95.61839911499999
6240,45953,29.98952531,-95.61840152,POINT (-10644191.767673176 3502203.4908163594),0,0,0,2811,STATION2812,29.989523007999992,-95.61839911499999
9402,745952,29.98952301,-95.61839912,POINT (-10644191.5005064 3502203.195204005),0,0,0,2811,STATION2812,29.989523007999992,-95.61839911499999
6241,45971,30.08900447,-95.52676632,POINT (-10633990.983870436 3514995.6763137463),1,0,0,2234,STATION2235,30.089004462000016,-95.52676633899993
6242,45972,30.08900447,-95.52676632,POINT (-10633990.983870436 3514995.6763137463),1,0,0,2234,STATION2235,30.089004462000016,-95.52676633899993
9403,745971,30.08900447,-95.52676632,POINT (-10633990.983870436 3514995.6763137463),0,0,0,2234,STATION2235,30.089004462000016,-95.52676633899993
9404,745972,30.08900447,-95.52676632,POINT (-10633990.983870436 3514995.6763137463),0,0,0,2234,STATION2235,30.089004462000016,-95.52676633899993
6246,46020,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,1,1,671,STATION672,31.424178512000044,-96.24699812299984
6247,46025,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
6414,49060,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
6421,49068,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
6444,49208,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
6445,49209,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
8223,150101,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
8224,150102,31.42436964,-96.24704063,POINT (-10714171.553291112 3687985.126363882),0,0,0,671,STATION672,31.424178512000044,-96.24699812299984
6250,46051,30.04545158,-95.48044734,POINT (-10628834.778602771 3509393.559247433),1,0,0,2692,STATION2693,30.045451577999973,-95.48044733500022
6251,46052,30.04545158,-95.48044734,POINT (-10628834.778602771 3509393.559247433),1,0,0,2692,STATION2693,30.045451577999973,-95.48044733500022
9406,746051,30.04545158,-95.48044734,POINT (-10628834.778602771 3509393.559247433),0,0,0,2692,STATION2693,30.045451577999973,-95.48044733500022
6256,46220,29.848385,-96.20161,POINT (-10709114.238693094 3484075.9982271665),0,0,0,3489,STATION3490,29.847840860000062,-96.20057448900032
6257,46240,30.16136754,-95.67293537,POINT (-10650262.448086172 3524309.045917956),1,0,0,5232,STATION5233,30.161367541000093,-95.67293536699987
9407,746240,30.16136754,-95.67293537,POINT (-10650262.448086172 3524309.045917956),0,0,0,5232,STATION5233,30.161367541000093,-95.67293536699987
6258,46261,30.12849371,-95.44494468,POINT (-10624882.640569765 3520077.227740079),1,0,0,5220,STATION5221,30.128493704999993,-95.44494468199996
6259,46270,30.10962702,-95.46744926,POINT (-10627387.838955881 3517649.17238229),1,0,0,5220,STATION5221,30.128493704999993,-95.44494468199996
9408,746261,30.12849371,-95.44494468,POINT (-10624882.640569765 3520077.227740079),0,0,0,5220,STATION5221,30.128493704999993,-95.44494468199996
9409,746270,30.10962702,-95.46744926,POINT (-10627387.838955881 3517649.17238229),0,0,0,5220,STATION5221,30.128493704999993,-95.44494468199996
6260,46281,29.86363009,-95.37941729,POINT (-10617588.164881954 3486032.7793747294),1,0,0,1371,STATION1372,29.863630094000012,-95.37941729100024
6261,46282,29.863441,-95.379527,POINT (-10617600.377743287 3486008.5069266334),1,0,0,1371,STATION1372,29.863630094000012,-95.37941729100024
6262,46290,30.09076033,-95.48995384,POINT (-10629893.037341997 3515221.580627774),0,0,0,1980,STATION1981,30.090705808999967,-95.48996680500002
6263,46295,30.09076033,-95.48995384,POINT (-10629893.037341997 3515221.580627774),0,0,0,1980,STATION1981,30.090705808999967,-95.48996680500002
6264,46296,30.09076033,-95.48995384,POINT (-10629893.037341997 3515221.580627774),0,0,0,1980,STATION1981,30.090705808999967,-95.48996680500002
6265,46300,29.88167041,-95.57645752,POINT (-10639522.582951343 3488348.7280753986),1,0,0,3550,STATION3551,29.881670407999984,-95.5764575239998
6266,46301,29.88167041,-95.57645752,POINT (-10639522.582951343 3488348.7280753986),1,0,0,3550,STATION3551,29.881670407999984,-95.5764575239998
6267,46302,29.88167041,-95.57645752,POINT (-10639522.582951343 3488348.7280753986),1,0,0,3550,STATION3551,29.881670407999984,-95.5764575239998
9410,746301,29.88167041,-95.57645752,POINT (-10639522.582951343 3488348.7280753986),0,0,0,3550,STATION3551,29.881670407999984,-95.5764575239998
9411,746302,29.88167041,-95.57645752,POINT (-10639522.582951343 3488348.7280753986),0,0,0,3550,STATION3551,29.881670407999984,-95.5764575239998
6271,46332,29.88372278,-95.28526462,POINT (-10607107.137600726 3488612.230188398),1,0,0,2564,STATION2565,29.883722720000016,-95.28526463200035
6274,46351,29.81609287,-95.48292502,POINT (-10629110.59267872 3479932.1332318126),1,0,0,97,STATION98,29.816092869000006,-95.48292502300018
6275,46352,29.81609287,-95.48292502,POINT (-10629110.59267872 3479932.1332318126),1,0,0,97,STATION98,29.816092869000006,-95.48292502300018
6276,46500,30.09015602,-95.60599494,POINT (-10642810.67350509 3515143.8312451723),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6277,46510,30.09015602,-95.60599494,POINT (-10642810.67350509 3515143.8312451723),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6278,46511,30.09011842,-95.60597629,POINT (-10642808.597396586 3515138.993715928),1,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6279,46512,30.09011842,-95.60597629,POINT (-10642808.597396586 3515138.993715928),1,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6280,46520,30.09015602,-95.60599494,POINT (-10642810.67350509 3515143.8312451723),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6420,49067,30.09011842,-95.60597629,POINT (-10642808.597396586 3515138.993715928),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6426,49076,30.09011842,-95.60597629,POINT (-10642808.597396586 3515138.993715928),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
9413,746511,30.09011842,-95.60597629,POINT (-10642808.597396586 3515138.993715928),0,0,0,3309,STATION3310,30.09011841799997,-95.60597628799957
6281,46550,30.043855,-95.350786,POINT (-10614400.9442584 3509188.2413286055),1,0,0,5192,STATION5193,30.043882089000096,-95.35079310199981
9414,746550,30.043855,-95.350786,POINT (-10614400.9442584 3509188.2413286055),0,0,0,5192,STATION5193,30.043882089000096,-95.35079310199981
6282,46551,29.96812354,-95.48551238,POINT (-10629398.61627642 3499453.079499908),0,0,0,58,STATION59,29.968174117999972,-95.48550178300022
6283,46552,29.96812354,-95.48551238,POINT (-10629398.61627642 3499453.079499908),1,0,0,58,STATION59,29.968174117999972,-95.48550178300022
6286,46570,30.02063251,-95.42212021,POINT (-10622341.83219174 3506202.2360785226),1,0,0,1789,STATION1790,30.020639817999985,-95.4221614930002
9417,746570,30.02063251,-95.42212021,POINT (-10622341.83219174 3506202.2360785226),0,0,0,1789,STATION1790,30.020639817999985,-95.4221614930002
6287,46600,29.81517929,-95.43482693,POINT (-10623756.337791793 3479814.9181928276),0,0,0,1442,STATION1443,29.815179296000057,-95.43482694900034
6288,46610,29.81517929,-95.43482693,POINT (-10623756.337791793 3479814.9181928276),1,0,0,1442,STATION1443,29.815179296000057,-95.43482694900034
6289,46611,29.81517929,-95.43482693,POINT (-10623756.337791793 3479814.9181928276),1,0,0,1442,STATION1443,29.815179296000057,-95.43482694900034
